professional_sector,id,profession,one_liner,job_roles,industrial_sectors,degree_dependency,mid_stream_entry,class12_prerequisite,entrance_exams,entry_gate,applicants_per_seat,prep_years,licensing_body,after_undergrad,self_employment,self_emp_ceiling_lpa,self_emp_route,india_demand,pathway,ai_exposure,ai_reason,role_spread,years_to_qualify,cost_of_entry_lakh,early_earnings_lpa,mid_career_lpa,payback_years,ship,failed_rules,path_to_entry,entry_window,verified,source,admin_review,review_priority,review_reason,nuances
Engineering & Making,eng-petroleum-engineer,Petroleum Engineer,Finds and extracts oil and gas from underground reservoirs.,Drilling Engineer | Reservoir Engineer | Oil & Gas Production Engineer | Well Logging Engineer | Completion Engineer | Pipeline Engineer (Onshore) | Subsea Engineer (SURF) | Flow Assurance Engineer | Offshore Installation Engineer,HYSSC | SCGJ | EXT-GOVT,undergrad,restart_undergrad,physics + maths,JEE Main Paper 1 | JEE Advanced | BITSAT | VITEEE | SRMJEEE | COMEDK,jee-main,23.5,1-2,,masters_advantage,rare,,,moderate,india,low,"Reservoir modelling is exposed. Rig-site decisions with millions of rupees a day at stake, made on incomplete data, are not.",,4,6.0,5.0-10.0,12.0-25.0,0.8,yes,,"class_11_12: Physics and Maths compulsory, plus one of Chemistry/Biology/Vocational -> entrance_exam: JEE Main Paper 1, or a state or private engineering entrance -> degree: B.Tech in Petroleum Engineering (4 years) -> specialisation: Internships and site or plant exposure decide who gets hired","route limit: JEE Main — admits only recent class 12 passouts | bypass: 3-year engineering diploma, then lateral entry into B.Tech year 2 (generally no upper age limit); B.Sc graduate lateral entry into B.Tech year 2; Private university admission",verified,data/verified_facts.json#jee-main-paper1-btech,,,,"[job_roles] Piping and layout, onshore pipeline, subsea (SURF) and flow assurance are often presented as separate INDUSTRY DOMAINS in oil and gas hiring. They are not industries - they are specialisations of this profession's work, and the substitution test settles it: nobody is employed BY flow assurance, they are employed by an operator or an EPC contractor to do it. They are recorded here as job roles, which is what they are."
Engineering & Making,eng-robotics-automation-engineer,Robotics & Automation Engineer,Builds robots and automatic systems that run factories and machines.,Robotics Engineer | Automation Engineer | PLC & SCADA Engineer | Mechatronics Engineer | Industrial Vision Engineer | Controls Engineer,IASC | SMSSC | CGSC | ASDC | ESSCI,undergrad,restart_undergrad,physics + maths,JEE Main Paper 1 | JEE Advanced | BITSAT | VITEEE | SRMJEEE | COMEDK,jee-main,23.5,1-2,,masters_advantage,possible_later,,Own systems-integration firm building automation cells for factories.,high,india,low,Builds the automation rather than being replaced by it. Programming is exposed; commissioning a robot cell that must work against real physics on a real factory floor is not.,,4,6.0,4.0-8.0,8.0-16.0,1.0,yes,,"class_11_12: Physics and Maths compulsory, plus one of Chemistry/Biology/Vocational -> entrance_exam: JEE Main Paper 1, or a state or private engineering entrance -> degree: B.Tech in Mechatronics / Robotics / Instrumentation (4 years) -> specialisation: Internships and site or plant exposure decide who gets hired","route limit: JEE Main — admits only recent class 12 passouts | bypass: 3-year engineering diploma, then lateral entry into B.Tech year 2 (generally no upper age limit); B.Sc graduate lateral entry into B.Tech year 2; Private university admission",verified,data/verified_facts.json#jee-main-paper1-btech,,,,
Engineering & Making,eng-architect,Architect,"Designs buildings — how they look, how they work, and how they stand up.",Architect | Urban Designer | Landscape Architect | Architectural Conservationist | Building Information Modelling (BIM) Specialist,CSDCI | EXT-GOVT | SCGJ | FFSC,professional,restart_undergrad,physics + chemistry + maths,NATA | JEE Main Paper 2A,jee-main,23.5,1-2,Council of Architecture (CoA),work_first,common,,Own practice after CoA registration — the normal shape of the profession in India.,moderate,india,low,"Highest clarity share in the sector. Rendering and drawing production are heavily exposed to generative tools. Deciding how people will actually move through a space, negotiating with clients and regulators, and signing off legally are not.","[Building Information Modelling (BIM) Specialist, Architectural Conservationist] higher: attention_span, logical, conscientiousness / lower: openness",5,10.0,3.0-6.0,6.0-12.0,2.22,yes,,"class_11_12: Physics, Chemistry and Maths with 45% aggregate in PCM -> entrance_exam: NATA or JEE Main Paper 2A -> degree: B.Arch (5 years) at a Council of Architecture approved school -> registration: Register with the Council of Architecture — mandatory to call yourself an Architect",,verified,data/verified_facts.json#coa-architect-title-protection,,none,,"[licensing_body] CoA registration protects the TITLE 'Architect', NOT the activity. Per the Supreme Court no registration is required to do architectural work — only registered persons may call themselves an Architect. Municipal plan sanction generally still requires a registered architect's stamp, which is why legal_accountability is retained, but this moat is weaker than in medicine, law or aviation. || [professional_sector] Settled in Engineering & Making rather than Design & Creative Arts. Architecture is more than design: it is licensed, load-bearing and legally accountable for whether a building stands. Interior Designer and Landscape Designer are routed to Sector 8, which keeps the boundary sharp - decoration and space planning are design; structure and statutory responsibility are engineering. || [class12_prerequisite] PHYSICS is compulsory for B.Arch, not just Mathematics. The CoA Minimum Standards of Architectural Education Regulations 2020 require class 12 with Physics, Chemistry and Mathematics at 45% aggregate in PCM, plus NATA or JEE Main Paper 2A; the only alternative is a 10+3 diploma with Mathematics. An earlier draft quoted the pre-2020 rule and understated the gate. Source: data/verified_facts.json#barch-eligibility."
Engineering & Making,eng-commercial-pilot,Commercial Pilot,Flies passenger and cargo aircraft for a living.,Commercial Pilot | First Officer | Charter Pilot | Cargo Pilot | Flight Instructor | Agricultural / Utility Pilot,AASSC | THSC | EXT-DEFENCE | LSC,professional,open,physics + maths,DGCA ground examinations | RTR(A),,,,Directorate General of Civil Aviation (DGCA),work_first,rare,,,moderate,any,low,"Among the least exposed careers in the dataset despite heavy cockpit automation, because regulation requires licensed humans on the flight deck and the physical, medical and legal requirements are immovable. Autopilot has existed for decades without reducing pilot headcount.","[Flight Instructor] higher: verbal, agreeableness, emotional_intelligence / lower: -",3,57.0,10.0-18.0,25.0-45.0,4.07,yes,,"class_11_12: Physics and Maths. Both can be added later through NIOS if you took another stream. -> medical: DGCA Class 2 medical, then Class 1 medical before training -> training: 200 flying hours at a DGCA-approved Flying Training Organisation -> exams: DGCA ground exams and the RTR(A) radio telephony test -> licence: Commercial Pilot Licence issued by DGCA. Minimum age 18, no upper age limit. There is no upper age limit.",,verified,data/verified_facts.json#dgca-cpl-pilot,,none,,"[economics] The 57 lakh figure is SELF-FUNDED and is the real gate into this career — a larger barrier than any DGCA examination. It excludes type rating, which is an additional cost. || [class12_prerequisite] Physics and Maths can be added later through NIOS, so a commerce or arts student is NOT blocked from this career. DGCA has separately approved dropping the PCM requirement altogether, pending Ministry of Civil Aviation approval. || [economics] Cost is the real gate and it is almost entirely self-funded: roughly 40 to 60 lakh rupees for CPL training, carried by the family before any income exists. That is the single largest entry cost in the taxonomy and it decides who can pursue this far more than any aptitude or examination does."
Engineering & Making,eng-aircraft-maintenance-engineer,Aircraft Maintenance Engineer,"Inspects, repairs and certifies aircraft as safe to fly.",Aircraft Maintenance Engineer (Mechanical) | Aircraft Maintenance Engineer (Avionics) | Line Maintenance Technician | Base Maintenance Technician | Aviation Quality Inspector,AASSC | EXT-DEFENCE | LSC,professional,open,physics + maths,DGCA AME module examinations,,,,Directorate General of Civil Aviation (DGCA),work_first,rare,,,moderate,india,low,"Hands inside an aircraft, and a licensed human signature required before it flies. The physical and legal moats are both absolute. Diagnostic software is exposed; certification is not.",,4,6.5,3.0-7.0,6.0-12.0,1.3,yes,,"class_11_12: Physics and Maths, usually with 50% -> training: 2-3 year course at a DGCA-approved AME training institute -> exams: DGCA module examinations -> experience: Supervised maintenance experience on type -> licence: AME Licence issued by DGCA — only a licence holder can certify an aircraft as airworthy",,verified,data/verified_facts.json#dgca-cpl-pilot,,none,,"[demand_signal] Demand for LICENSED engineers is strong and rising with the Indian fleet. The risk sits on the supply side instead: completing the course is not the same as holding the licence, and many graduates never accumulate the supervised experience the DGCA licence requires. The gap to watch is between course completion and licence, not between licence and job."
Engineering & Making,eng-electrician,Electrician,"Installs and repairs the wiring and electrical systems in homes, factories and sites.",Domestic Electrician | Industrial Electrician | Wireman | Electrical Maintenance Technician | Panel Board Technician | Solar PV Installer | Rooftop Solar Technician | Solar Plant O&M Technician | Battery Storage Technician,PSSC | CSDCI | SCGJ | ESSCI | SMSSC,certificate,open,any,none,,,,,work_first,common,6-18,"ITI, then a state electrical contractor licence, then your own client base. A licensed self-employed electrician bills 50,000 to 1,50,000 rupees a month depending on work volume, against about 17,400 a month salaried.",high,india,low,"Near the floor of AI exposure. The work is physical, on site, in buildings that all differ, with lethal consequences for error. No part of pulling cable through a wall is a text problem.",,2,0.4,1.8-4.0,3.5-6.5,0.14,yes,,"class_10: Class 10 pass with Science and Maths -> training: ITI Electrician trade, 2 years -> certification: All India Trade Test (AITT) for the National Trade Certificate under NCVT -> apprenticeship: 1-2 year apprenticeship under a licensed tradesperson or employer",route limit: ITI admission is capped at age 40 | bypass: Employer-run apprenticeships and NSDC short-term courses have no age cap; Recognition of Prior Learning (RPL) certification for existing informal workers,verified,data/verified_facts.json#iti-ncvt-trades,,,,"[job_roles] Solar work is folded in here rather than kept as a separate profession. Solar PV installation is electrician skill plus a specialisation — DC wiring, inverters, mounting, working at height — not a separate skill set. India's renewable targets are growing these roles fast, so they are among the best-paying directions this trade can take."
Engineering & Making,eng-welder,Welder,"Joins metal parts together — for buildings, pipelines, ships and machines.",Arc Welder | MIG / TIG Welder | Pipeline Welder | Structural Welder | Underwater Welder | Welding Inspector,IISSSC | CSDCI | SMSSC | HYSSC | CGSC,certificate,open,any,none,,,,,work_first,common,,"Coded welding qualification to a pressure-vessel or pipeline procedure, then contract work - shutdowns, offshore, fabrication job-work. Whether that pays multiples of the shop rate is believed but not sourced.",high,india,low,"The single least AI-exposed profession in the dataset so far. Highly physical, highly skilled, and performed in positions and spaces built for human bodies. Specialised welders — pipeline, underwater — earn multiples of the entry band.","[Welding Inspector] higher: attention_span, conscientiousness, verbal / lower: bodily",2,0.3,1.0-2.5,3.0-6.0,0.17,yes,,"class_10: Class 8 pass is enough for this trade -> training: ITI Welder trade, 6 months to 1 year -> certification: All India Trade Test (AITT) for the National Trade Certificate under NCVT -> apprenticeship: 1-2 year apprenticeship under a licensed tradesperson or employer",route limit: ITI admission is capped at age 40 | bypass: Employer-run apprenticeships and NSDC short-term courses have no age cap; Recognition of Prior Learning (RPL) certification for existing informal workers,verified,data/verified_facts.json#iti-ncvt-trades,REVIEW,medium,"SELF-EMPLOYMENT CEILING OWED. Employed mid-career is 4.5 lakh and people in this profession routinely go independent, but no reliable Indian figure was found for what they earn once they do. Until it exists the record understates the profession, which is exactly the defect this field was added to fix. The route is recorded; the number is not.","[degree_dependency] Class 8 pass is sufficient for this trade. Together with Plumber, this is the lowest formal educational barrier in the entire taxonomy. || [economics] One of the two lowest-barrier professions in the taxonomy - class 8 in some ITI trades - which is why the entry band is the lowest and why the ceiling matters more than the floor here. Certification is what moves pay: coded welders qualified to a pressure-vessel or pipeline procedure, and welders working offshore or on shutdown contracts, earn multiples of the shop-floor rate. The risk is equally real and is part of the job description, not a footnote: arc radiation, fume exposure, burns and confined-space work."
Engineering & Making,eng-fitter-machinist,Fitter & Machine Operator,"Shapes and assembles metal parts using lathes, CNC machines and hand tools.",Fitter | Turner | CNC Operator | CNC Programmer | Tool & Die Maker | Machine Shop Technician,CGSC | SMSSC | ASDC | AASSC | IISSSC,certificate,open,any,none,,,,,work_first,possible_later,,Own job-work shop taking machining orders from larger manufacturers.,high,india,low,"CNC programming is partly exposed, but setting up, holding tolerance and knowing by feel when a cut is wrong stay physical. This is the entry route into tool and die work, which pays well.","[CNC Programmer, Tool & Die Maker] higher: logical, spatial, attention_span / lower: bodily",2,0.4,1.8-4.0,4.0-8.0,0.14,yes,,"class_10: Class 10 pass with Science and Maths -> training: ITI Fitter / Turner / Machinist trade, 2 years -> certification: All India Trade Test (AITT) for the National Trade Certificate under NCVT -> apprenticeship: 1-2 year apprenticeship under a licensed tradesperson or employer",route limit: ITI admission is capped at age 40 | bypass: Employer-run apprenticeships and NSDC short-term courses have no age cap; Recognition of Prior Learning (RPL) certification for existing informal workers,verified,data/verified_facts.json#iti-ncvt-trades,,,,
Engineering & Making,eng-plumber,Plumber,"Installs and fixes water, drainage and gas pipe systems.",Plumber | Pipe Fitter | Sanitary Technician | Water Supply Technician | Gas Pipeline Fitter | Pipe Insulator | Acoustical Insulator,IPSC | CSDCI | SCGJ,certificate,open,any,none,,,,,work_first,common,,"ITI, then a plumbing licence where the state requires one, then AMC and fit-out contracts. Experienced specialists reach about 55,000 rupees a month; the contractor step above that is not reliably documented.",high,india,low,"Physical work in buildings that are all different, usually in spaces designed for a human body to reach into. Effectively unautomatable, and demand grows with urban construction.",,2,0.2,1.8-3.5,2.5-4.5,0.08,yes,,"class_10: Class 8 pass is enough for this trade -> training: ITI Plumber trade, 1 year -> certification: All India Trade Test (AITT) for the National Trade Certificate under NCVT -> apprenticeship: 1-2 year apprenticeship under a licensed tradesperson or employer",route limit: ITI admission is capped at age 40 | bypass: Employer-run apprenticeships and NSDC short-term courses have no age cap; Recognition of Prior Learning (RPL) certification for existing informal workers,verified,data/verified_facts.json#iti-ncvt-trades,REVIEW,medium,"SELF-EMPLOYMENT CEILING OWED. Employed mid-career is 3.5 lakh and people in this profession routinely go independent, but no reliable Indian figure was found for what they earn once they do. Until it exists the record understates the profession, which is exactly the defect this field was added to fix. The route is recorded; the number is not.","[economics] mid_career EXCLUDES business ownership by design. Tradespeople who build a contracting firm earn far more, but the earning attribute there is entrepreneurship — Sector 5 — not the trade itself. This is why the profession does not pass the compensation filter."
Engineering & Making,eng-carpenter-furniture-maker,Carpenter & Furniture Maker,"Builds and fits wooden structures, doors, furniture and interiors.",Carpenter | Furniture Maker | Modular Kitchen Installer | Wood CNC Operator | Shuttering Carpenter | Interior Fit-out Technician,FFSC | CSDCI | HCSSC,certificate,open,any,none,,,,,work_first,common,,"Site or workshop carpentry, then your own workshop taking interior fit-out contracts, where the earning comes from materials and crew rather than the day rate.",moderate,india,low,"Machine-made components are increasing, but measuring, fitting and finishing in a real room that is never square remains physical. Modular interiors are growing this trade in Indian cities.",,2,0.2,1.8-3.5,2.5-4.5,0.08,yes,,"class_10: Class 10 pass with Science and Maths -> training: ITI Carpenter trade, 1 year -> certification: All India Trade Test (AITT) for the National Trade Certificate under NCVT -> apprenticeship: 1-2 year apprenticeship under a licensed tradesperson or employer",route limit: ITI admission is capped at age 40 | bypass: Employer-run apprenticeships and NSDC short-term courses have no age cap; Recognition of Prior Learning (RPL) certification for existing informal workers,verified,data/verified_facts.json#iti-ncvt-trades,REVIEW,medium,"SELF-EMPLOYMENT CEILING OWED. Employed mid-career is 3.5 lakh and people in this profession routinely go independent, but no reliable Indian figure was found for what they earn once they do. Until it exists the record understates the profession, which is exactly the defect this field was added to fix. The route is recorded; the number is not.","[economics] mid_career EXCLUDES business ownership by design. Tradespeople who build a contracting firm earn far more, but the earning attribute there is entrepreneurship — Sector 5 — not the trade itself. This is why the profession does not pass the compensation filter."
Engineering & Making,eng-mason-construction-technician,Mason & Construction Technician,"Builds walls, floors and structures on construction sites.",Mason | Bar Bender & Steel Fixer | Tile & Marble Layer | Concrete Technician | Scaffolder | Waterproofing Technician | Building Insulator,CSDCI | IESC,certificate,open,any,none,,,,,work_first,common,,"Mason, then petty contractor taking small jobs whole, then a labour contractor with a crew. Daily mason rates run about 580 to 1,180 rupees; no reliable figure exists for what Indian sub-contractors clear once they run their own crew.",high,india,low,The most physical composition in the dataset and effectively zero AI exposure. Construction is India's second largest employer after agriculture.,,2,0.2,1.5-3.0,2.0-4.0,0.09,yes,,"class_10: Class 8 pass is enough for this trade -> training: ITI Mason / Building Construction trade, 6 months to 1 year -> certification: All India Trade Test (AITT) for the National Trade Certificate under NCVT -> apprenticeship: 1-2 year apprenticeship under a licensed tradesperson or employer",route limit: ITI admission is capped at age 40 | bypass: Employer-run apprenticeships and NSDC short-term courses have no age cap; Recognition of Prior Learning (RPL) certification for existing informal workers,verified,data/verified_facts.json#iti-ncvt-trades,REVIEW,medium,"SELF-EMPLOYMENT CEILING OWED. Employed mid-career is 3.0 lakh and people in this profession routinely go independent, but no reliable Indian figure was found for what they earn once they do. Until it exists the record understates the profession, which is exactly the defect this field was added to fix. The route is recorded; the number is not.","[economics] mid_career EXCLUDES business ownership by design. Tradespeople who build a contracting firm earn far more, but the earning attribute there is entrepreneurship — Sector 5 — not the trade itself. This is why the profession does not pass the compensation filter."
Engineering & Making,eng-hvac-refrigeration-technician,AC & Refrigeration Technician,"Installs and repairs air conditioners, fridges and cold storage systems.",AC Technician | Refrigeration Mechanic | HVAC Installation Technician | Chiller Technician | Cold Chain Technician | Refrigeration Insulator,CSDCI | FICSI | LSC | SCGJ | CGSC,certificate,open,any,none,,,,,work_first,common,2.4-18,"ITI or a manufacturer service certification, then AMC contracts with housing societies, shops and offices. Self-employed AC technicians earn 20,000 to 1,50,000 rupees a month - the spread is seasonal, with April to September running 1.5 to 2 times off-season.",high,india,low,"Physical diagnosis and repair on site. One of the fastest growing trades in India as air conditioning and cold chain spread, and largely self-employable.",,2,0.4,1.8-4.0,3.5-6.0,0.14,yes,,"class_10: Class 10 pass with Science and Maths -> training: ITI Refrigeration & Air Conditioning trade, 1-2 years -> certification: All India Trade Test (AITT) for the National Trade Certificate under NCVT -> apprenticeship: 1-2 year apprenticeship under a licensed tradesperson or employer",route limit: ITI admission is capped at age 40 | bypass: Employer-run apprenticeships and NSDC short-term courses have no age cap; Recognition of Prior Learning (RPL) certification for existing informal workers,verified,data/verified_facts.json#iti-ncvt-trades,,,,
Engineering & Making,eng-automobile-mechanic,Automobile Mechanic,"Diagnoses and repairs cars, bikes and commercial vehicles.",Auto Mechanic | Two-Wheeler Technician | Diesel Mechanic | Auto Electrician | EV Service Technician | Vehicle Body Repair Technician,ASDC | SCGJ,certificate,open,any,none,,,,,work_first,common,6-18,"Shop-floor experience, then your own garage. An established garage nets 50,000 to 1,50,000 rupees a month depending on size and whether it specialises.",high,india,low,"Diagnostic computers already assist and will do more, but removing and replacing a gearbox stays physical. EV servicing is an entirely new skill demand rather than a threat. Raised clarity 20->25. A customer describes a symptom, not a fault. Working out what is actually wrong from an imprecise account is diagnostic clarity, not lookup.",,2,0.4,1.8-3.5,3.0-5.5,0.15,NO,mid_career 4.25 < floor 4.5,"class_10: Class 10 pass with Science and Maths -> training: ITI Mechanic Motor Vehicle trade, 2 years -> certification: All India Trade Test (AITT) for the National Trade Certificate under NCVT -> apprenticeship: 1-2 year apprenticeship under a licensed tradesperson or employer",route limit: ITI admission is capped at age 40 | bypass: Employer-run apprenticeships and NSDC short-term courses have no age cap; Recognition of Prior Learning (RPL) certification for existing informal workers,verified,data/verified_facts.json#iti-ncvt-trades,,,,"[economics] mid_career EXCLUDES business ownership by design. Tradespeople who build a contracting firm earn far more, but the earning attribute there is entrepreneurship — Sector 5 — not the trade itself. This is why the profession does not pass the compensation filter."
Engineering & Making,eng-heavy-equipment-operator,Heavy Equipment Operator,"Operates excavators, cranes and earthmoving machines on sites and mines.",Excavator Operator | Crane Operator | Bulldozer Operator | Forklift Operator | Drilling Rig Operator | Road Roller Operator,IESC | CSDCI | SCMS | LSC,certificate,open,any,none,,,,,work_first,possible_later,,"Operator, then owning a machine and hiring it out with yourself driving. The economics turn on the EMI against utilisation days, and no reliable Indian figure was found.",high,india,low,"Autonomous heavy equipment exists in large open-pit mines abroad, but Indian sites are congested, unstructured and cost-sensitive. Operator demand tracks infrastructure spending, which is rising.",,2,0.5,2.0-5.0,4.0-7.0,0.14,yes,,"class_10: Class 8 pass is enough for this trade -> training: ITI Heavy Equipment Operation trade, 6 months to 1 year -> certification: All India Trade Test (AITT) for the National Trade Certificate under NCVT -> apprenticeship: 1-2 year apprenticeship under a licensed tradesperson or employer",route limit: ITI admission is capped at age 40 | bypass: Employer-run apprenticeships and NSDC short-term courses have no age cap; Recognition of Prior Learning (RPL) certification for existing informal workers,verified,data/verified_facts.json#iti-ncvt-trades,REVIEW,medium,"SELF-EMPLOYMENT CEILING OWED. Employed mid-career is 5.5 lakh and people in this profession routinely go independent, but no reliable Indian figure was found for what they earn once they do. Until it exists the record understates the profession, which is exactly the defect this field was added to fix. The route is recorded; the number is not.",
Engineering & Making,eng-land-surveyor,Land Surveyor,Measures land and sites precisely so that construction can be planned.,Land Surveyor | Total Station Operator | Drone Survey Technician | Cadastral Surveyor | Setting-out Engineer,CSDCI | IESC | EXT-GOVT | SCGJ,certificate,open,any,none,,,,,work_first,common,,"Survey experience, then your own practice with a total station and drone, billing per project for plot demarcation, layout and DGPS work.",moderate,india,low,"Drone and automated processing take over the calculation and mapping, but someone must still stand on the land, set control points and resolve what the boundary actually is. More exposed than the other trades, still low.",,2,0.4,2.0-4.5,4.0-6.5,0.12,yes,,"class_10: Class 10 pass with Science and Maths -> training: ITI Surveyor trade, 1-2 years -> certification: All India Trade Test (AITT) for the National Trade Certificate under NCVT -> apprenticeship: 1-2 year apprenticeship under a licensed tradesperson or employer",route limit: ITI admission is capped at age 40 | bypass: Employer-run apprenticeships and NSDC short-term courses have no age cap; Recognition of Prior Learning (RPL) certification for existing informal workers,verified,data/verified_facts.json#iti-ncvt-trades,REVIEW,medium,"SELF-EMPLOYMENT CEILING OWED. Employed mid-career is 5.25 lakh and people in this profession routinely go independent, but no reliable Indian figure was found for what they earn once they do. Until it exists the record understates the profession, which is exactly the defect this field was added to fix. The route is recorded; the number is not.",
Engineering & Making,eng-cad-draughtsman,CAD Draughtsman,Turns engineers' and architects' ideas into precise technical drawings.,CAD Draughtsman (Civil) | CAD Draughtsman (Mechanical) | BIM Technician | Technical Detailer | 3D Modelling Technician,CSDCI | CGSC | SMSSC | IT-ITES,certificate,open,any,none,,,,,work_first,possible_later,,"Freelance drafting for architects and small consultancies, usually per drawing.",declining,india,high,THE EXCEPTION AMONG THE TRADES. Purely digital execution with low clarity — generative CAD and text-to-drawing tools hit this directly. Every other trade here is protected by physical work; this one is not. The safer path is to use it as an entry point into BIM coordination or a diploma in civil or mechanical engineering.,,2,0.4,1.8-3.5,3.0-4.5,0.15,NO,mid_career 3.75 < floor 4.5 ; mid_career 3.75 < 6.0 with ai_exposure high,"class_10: Class 10 pass with Science and Maths -> training: ITI Draughtsman (Civil / Mechanical) trade, 1-2 years -> certification: All India Trade Test (AITT) for the National Trade Certificate under NCVT -> apprenticeship: 1-2 year apprenticeship under a licensed tradesperson or employer",route limit: ITI admission is capped at age 40 | bypass: Employer-run apprenticeships and NSDC short-term courses have no age cap; Recognition of Prior Learning (RPL) certification for existing informal workers,verified,data/verified_facts.json#iti-ncvt-trades,REVIEW,medium,"SELF-EMPLOYMENT CEILING OWED. Employed mid-career is 3.75 lakh and people in this profession routinely go independent, but no reliable Indian figure was found for what they earn once they do. Until it exists the record understates the profession, which is exactly the defect this field was added to fix. The route is recorded; the number is not.","[demand_signal] Demand is declining, not merely low. Parametric CAD, scan-to-BIM and generative tools absorb the drawing work itself, so the total number of pure draughting posts is shrinking rather than staying small. The profession is still listed because the work exists and pays today, and because it remains one of the shortest routes into a technical career without a degree - but the trend is downward and the record says so."
Engineering & Making,eng-textile-engineer,Textile Engineer,Runs the machines and chemistry that turn fibre into fabric.,Textile Technologist | Spinning Technologist | Weaving Technologist | Dyeing & Finishing Chemist | Technical Textiles Engineer | Textile Quality Executive,TSC | AMHSSC | SMSSC | CGSC | PCSC,undergrad,restart_undergrad,physics + maths,JEE Main Paper 1 | JEE Advanced | BITSAT | VITEEE | SRMJEEE | COMEDK,jee-main,23.5,1-2,,work_first,possible_later,,"Own processing or job-work unit, or sourcing consultancy for buyers.",low,india,low,"Mill work is physical and process-bound — spinning, weaving and dyeing happen on machines, not screens. Production planning is partly exposed; diagnosing why a batch dyed unevenly is not.",,4,6.0,3-5.5,6-12,1.41,yes,,"class_11_12: Physics and Maths compulsory, plus one of Chemistry/Biology/Vocational -> entrance_exam: JEE Main Paper 1, or a state or private engineering entrance -> degree: B.Tech in Textile Technology / Textile Engineering (4 years) -> specialisation: Internships and plant or site exposure decide who gets hired","route limit: JEE Main — admits only recent class 12 passouts | bypass: 3-year engineering diploma, then lateral entry into B.Tech year 2 (generally no upper age limit); B.Sc graduate lateral entry into B.Tech year 2; Private university admission",verified,data/verified_facts.json#jee-main-paper1-btech,,none,,"[professional_sector] Textile ENGINEERING sits here — fibre science, machinery, dyeing chemistry. Apparel and fashion PRODUCTION sits in Sector 8 as craft. The same split as Architect here versus Interior Designer in Sector 8. || [demand_signal] Do not read the size of the industry as the size of the profession. There are about 50 B.Tech textile engineering programmes in India, 20 government and 29 private, concentrated in IIT Delhi, ICT Mumbai, VJTI, NIT Jalandhar and Anna University. Core textile-engineering openings are few and a large share of graduates take non-core jobs, which is why the demand tag is low while the industry it serves is vast. Starting pay in core roles is around 4 lakh, consistent with the band shown."
Engineering & Making,eng-biomedical-engineer,Biomedical Engineer,Designs and looks after the machines that hospitals use to diagnose and treat.,Biomedical Engineer | Clinical Engineer (hospital) | Medical Device Design Engineer | Medical Imaging Systems Engineer | Regulatory Affairs Engineer (devices) | Biomedical Equipment Technician | Hospital Equipment Maintenance Technician | Medical Device Service Engineer | Calibration Technician | Equipment Installation Specialist,HSSC | ESSCI | LSSSDC | SMSSC,undergrad,restart_undergrad,physics + maths,JEE Main Paper 1 | JEE Advanced | BITSAT | VITEEE | SRMJEEE | COMEDK,jee-main,23.5,1-2,,masters_advantage,rare,,,moderate,any,low,"Devices are physical and safety-critical, and hospital clinical engineering means hands on equipment people's lives depend on. Design documentation is exposed; commissioning an MRI is not.","[Clinical Engineer (hospital)] higher: emotional_intelligence, extraversion, agreeableness / lower: spatial || [Biomedical Equipment Technician, Hospital Equipment Maintenance Technician, Medical Device Service Engineer, Calibration Technician, Equipment Installation Specialist] higher: bodily, conscientiousness, attention_span / lower: spatial, openness",4,6.0,2.5-4.5,5-9,1.71,yes,,"class_11_12: Physics and Maths compulsory, plus one of Chemistry/Biology/Vocational -> entrance_exam: JEE Main Paper 1, or a state or private engineering entrance -> degree: B.Tech in Biomedical Engineering (4 years) -> specialisation: Internships and plant or site exposure decide who gets hired","route limit: JEE Main — admits only recent class 12 passouts | bypass: 3-year engineering diploma, then lateral entry into B.Tech year 2 (generally no upper age limit); B.Sc graduate lateral entry into B.Tech year 2; Private university admission",verified,data/verified_facts.json#jee-main-paper1-btech,,none,,"[degree_dependency] Tagged undergrad because that is the DESTINATION for design, regulatory and clinical engineering work. It is not a door. The service and calibration half of this profession is genuinely reachable on a two-year diploma, and a diploma holder converges on the same mid-career band - which is why Biomedical Equipment Technician is a job role here rather than a profession of its own. || [job_roles] Biomedical Equipment Technician was a separate profession until it failed the merge test: same object of concern, same industry, and the two records had written the SAME demand sentence from opposite ends, with an identical mid-career midpoint of 7 lakh. It differed only in entry route, and entry route is not a skill set. Folded in as job roles, with the split recorded in role_spread. || [licensing_body] The NCAHP Act's ninth category, Medical Technologists and Physician Associate, names Biomedical Engineer as a covered title. That Act regulates allied health PRACTICE inside Indian clinical care; it does not gate device design, manufacture or field service, so no licensing body is named here."
